Moskau=55.751244;37.618423
St. Petersburg=59.8944444;30.2641667
Sankt Petersburg=59.8944444;30.2641667
Leningrad=60.328819;33.994802
Warschau=52.22967560;21.01222870
Wiesbaden=50.0833333;8.25
Göttingen=51.5333;9.9333
Darmstadt=49.8705556;8.6494444
Frankfurt=50.111512;8.680506
